Id,Category
5796,2
5797,3
5798,6
5799,7
5800,6
5801,6
5802,2
5803,5
5804,2
5805,7
5806,3
5807,3
5808,7
5809,6
5810,8
5811,6
5812,10
5813,7
5814,1
5815,6
5816,6
5817,1
5818,10
5819,5
5820,10
5821,2
5822,5
5823,10
5824,7
5825,3
5826,7
5827,4
5828,7
5829,7
5830,3
5831,8
5832,1
5833,7
5834,8
5835,3
5836,10
5837,10
5838,8
5839,8
5840,3
5841,8
5842,7
5843,7
5844,4
5845,8
5846,9
5847,7
5848,9
5849,1
5850,4
5851,3
5852,1
5853,3
5854,9
5855,10
5856,3
5857,6
5858,7
5859,10
5860,7
5861,9
5862,3
5863,1
5864,6
5865,8
5866,8
5867,2
5868,7
5869,2
5870,6
5871,7
5872,9
5873,10
5874,2
5875,5
5876,4
5877,6
5878,6
5879,10
5880,6
5881,2
5882,3
5883,10
5884,2
5885,4
5886,1
5887,6
5888,3
5889,5
5890,6
5891,1
5892,2
5893,6
5894,7
5895,5
5896,2
5897,7
5898,2
5899,10
5900,2
5901,7
5902,2
5903,10
5904,8
5905,10
5906,5
5907,9
5908,1
5909,6
5910,9
5911,3
5912,2
5913,4
5914,1
5915,9
5916,1
5917,2
5918,1
5919,6
5920,6
5921,9
5922,2
5923,5
5924,7
5925,8
5926,1
5927,5
5928,5
5929,10
5930,6
5931,4
5932,6
5933,7
5934,10
5935,5
5936,1
5937,8
5938,3
5939,2
5940,6
5941,9
5942,6
5943,5
5944,8
5945,6
5946,5
5947,10
5948,9
5949,2
5950,2
5951,9
5952,8
5953,8
5954,2
5955,1
5956,5
5957,1
5958,6
5959,3
5960,6
5961,4
5962,7
5963,2
5964,9
5965,2
5966,7
5967,4
5968,7
5969,2
5970,7
5971,6
5972,1
5973,1
5974,5
5975,6
5976,4
5977,1
5978,2
5979,7
5980,7
5981,5
5982,9
5983,10
5984,5
5985,5
5986,1
5987,4
5988,3
5989,9
5990,3
5991,8
5992,7
5993,7
5994,9
5995,2
5996,2
5997,2
5998,9
5999,6
6000,3
6001,3
6002,7
6003,5
6004,7
6005,2
6006,1
6007,1
6008,8
6009,7
6010,5
6011,2
6012,5
6013,4
6014,5
6015,3
6016,2
6017,7
6018,10
6019,5
6020,4
6021,10
6022,5
6023,7
6024,2
6025,6
6026,6
6027,5
6028,10
6029,7
6030,1
6031,7
6032,1
6033,10
6034,3
6035,1
6036,4
6037,1
6038,3
6039,6
6040,3
6041,4
6042,8
6043,9
6044,8
6045,2
6046,1
6047,7
6048,4
6049,3
6050,3
6051,10
6052,2
6053,8
6054,2
6055,2
6056,5
6057,7
6058,2
6059,9
6060,5
6061,7
6062,1
6063,3
6064,2
6065,1
6066,6
6067,9
6068,4
6069,10
6070,3
6071,5
6072,5
6073,5
6074,5
6075,5
6076,6
6077,1
6078,4
6079,2
6080,8
6081,1
6082,1
6083,5
6084,1
6085,4
6086,1
6087,5
6088,9
6089,2
6090,2
6091,7
6092,9
6093,4
6094,7
6095,5
6096,1
6097,6
6098,6
6099,1
6100,10
6101,3
6102,6
6103,9
6104,6
6105,9
6106,8
6107,5
6108,2
6109,8
6110,3
6111,2
6112,5
6113,1
6114,7
6115,5
6116,7
6117,9
6118,9
6119,4
6120,7
6121,5
6122,5
6123,1
6124,2
6125,8
6126,1
6127,9
6128,9
6129,6
6130,5
6131,8
6132,2
6133,3
6134,1
6135,1
6136,8
6137,3
6138,4
6139,8
6140,9
6141,1
6142,6
6143,8
6144,8
6145,10
6146,7
6147,7
6148,2
6149,4
6150,4
6151,9
6152,10
6153,3
6154,1
6155,5
6156,3
6157,2
6158,4
6159,3
6160,5
6161,8
6162,10
6163,6
6164,2
6165,8
6166,8
6167,10
6168,4
6169,3
6170,2
6171,1
6172,3
6173,4
6174,1
6175,8
6176,6
6177,10
6178,6
6179,1
6180,3
6181,10
6182,1
6183,10
6184,8
6185,4
6186,7
6187,8
6188,9
6189,2
6190,9
6191,2
6192,3
6193,10
6194,6
6195,9
6196,9
6197,3
6198,7
6199,5
6200,7
6201,9
6202,8
6203,8
6204,9
6205,8
6206,3
6207,9
6208,7
6209,9
6210,3
6211,3
6212,3
6213,2
6214,9
6215,3
6216,8
6217,10
6218,10
6219,6
6220,2
6221,7
6222,1
6223,6
6224,10
6225,2
6226,4
6227,3
6228,7
6229,8
6230,9
6231,2
6232,2
6233,3
6234,10
6235,2
6236,6
6237,7
6238,10
6239,4
6240,6
6241,8
6242,1
6243,3
6244,2
6245,3
6246,3
6247,10
6248,1
6249,4
6250,10
6251,1
6252,7
6253,1
6254,2
6255,2
6256,2
6257,8
6258,10
6259,7
6260,5
6261,1
6262,1
6263,7
6264,3
6265,4
6266,4
6267,8
6268,10
6269,2
6270,8
6271,6
6272,2
6273,6
6274,3
6275,9
6276,6
6277,2
6278,2
6279,9
6280,3
6281,5
6282,6
6283,8
6284,5
6285,6
6286,2
6287,8
6288,4
6289,8
6290,7
6291,6
6292,1
6293,4
6294,1
6295,4
6296,7
6297,4
6298,7
6299,8
6300,3
6301,3
6302,10
6303,9
6304,3
6305,3
6306,10
6307,7
6308,8
6309,5
6310,9
6311,3
6312,10
6313,10
6314,9
6315,4
6316,9
6317,6
6318,4
6319,1
6320,6
6321,6
6322,9
6323,7
6324,6
6325,6
6326,1
6327,1
6328,1
6329,3
6330,4
6331,7
6332,7
6333,2
6334,8
6335,7
6336,7
6337,1
6338,7
6339,8
6340,6
6341,10
6342,4
6343,5
6344,10
6345,7
6346,9
6347,5
6348,7
6349,8
6350,3
6351,8
6352,4
6353,8
6354,4
6355,1
6356,9
6357,3
6358,3
6359,1
6360,8
6361,3
6362,1
6363,9
6364,1
6365,10
6366,5
6367,9
6368,3
6369,10
6370,6
6371,7
6372,6
6373,7
6374,7
6375,2
6376,3
6377,3
6378,10
6379,6
6380,5
6381,5
6382,2
6383,9
6384,4
6385,6
6386,10
6387,7
6388,6
6389,1
6390,3
6391,7
6392,9
6393,4
6394,8
6395,1
6396,10
6397,9
6398,8
6399,10
6400,6
6401,4
6402,7
6403,4
6404,9
6405,3
6406,7
6407,6
6408,10
6409,6
6410,1
6411,3
6412,7
6413,9
6414,7
6415,7
6416,2
6417,3
6418,9
6419,4
6420,4
6421,8
6422,7
6423,7
6424,4
6425,9
6426,3
6427,9
6428,5
6429,7
6430,1
6431,3
6432,5
6433,7
6434,6
6435,8
6436,10
6437,2
6438,5
6439,2
6440,3
6441,6
6442,8
6443,10
6444,8
6445,9
6446,2
6447,7
6448,1
6449,8
6450,1
6451,2
6452,5
6453,8
6454,3
6455,2
6456,5
6457,2
6458,9
6459,3
6460,7
6461,1
6462,5
6463,2
6464,4
6465,6
6466,9
6467,3
6468,2
6469,9
6470,7
6471,8
6472,4
6473,7
6474,2
6475,1
6476,8
6477,6
6478,5
6479,1
6480,10
6481,4
6482,9
6483,9
6484,9
6485,2
6486,6
6487,10
6488,2
6489,9
6490,8
6491,10
6492,1
6493,4
6494,4
6495,9
6496,8
6497,3
6498,4
6499,4
6500,2
6501,1
6502,2
6503,9
6504,9
6505,10
6506,7
6507,3
6508,9
6509,5
6510,3
6511,7
6512,3
6513,1
6514,3
6515,9
6516,4
6517,4
6518,1
6519,8
6520,8
6521,8
6522,7
6523,7
6524,7
6525,10
6526,5
6527,6
6528,6
6529,5
6530,3
6531,1
6532,3
6533,8
6534,5
6535,9
6536,7
6537,7
6538,2
6539,9
6540,2
6541,2
6542,6
6543,2
6544,5
6545,4
6546,6
6547,7
6548,5
6549,5
6550,2
6551,4
6552,1
6553,9
6554,4
6555,6
6556,5
6557,7
6558,8
6559,7
6560,8
6561,8
6562,5
6563,2
6564,9
6565,3
6566,6
6567,1
6568,6
6569,3
6570,10
6571,2
6572,3
6573,8
6574,6
6575,6
6576,7
6577,7
6578,7
6579,5
6580,4
6581,4
6582,3
6583,8
6584,9
6585,6
6586,10
6587,7
6588,3
6589,8
6590,7
6591,3
6592,10
6593,9
6594,7
6595,4
6596,5
6597,3
6598,9
6599,4
6600,7
6601,5
6602,8
6603,3
6604,4
6605,7
6606,6
6607,9
6608,7
6609,2
6610,2
6611,7
6612,4
6613,9
6614,6
6615,6
6616,9
6617,10
6618,2
6619,4
6620,7
6621,7
6622,4
6623,10
6624,9
6625,2
6626,10
6627,3
6628,9
6629,6
6630,1
6631,10
6632,9
6633,2
6634,9
6635,1
6636,7
6637,1
6638,9
6639,7
6640,7
6641,10
6642,3
6643,9
6644,2
6645,7
6646,1
6647,5
6648,10
6649,10
6650,3
6651,2
6652,6
6653,9
6654,4
6655,1
6656,6
6657,4
6658,7
6659,8
6660,3
6661,3
6662,6
6663,8
6664,2
6665,3
6666,8
6667,8
6668,2
6669,7
6670,1
6671,5
6672,4
6673,8
6674,1
6675,3
6676,9
6677,9
6678,5
6679,7
6680,6
6681,5
6682,4
6683,1
6684,6
6685,6
6686,3
6687,1
6688,7
6689,9
6690,3
6691,5
6692,8
6693,3
6694,10
6695,10
6696,6
6697,8
6698,7
6699,8
6700,4
6701,6
6702,9
6703,1
6704,8
6705,9
6706,10
6707,8
6708,8
6709,5
6710,6
6711,10
6712,10
6713,1
6714,4
6715,10
6716,5
6717,4
6718,9
6719,3
6720,1
6721,7
6722,1
6723,1
6724,7
6725,3
6726,10
6727,3
6728,4
6729,7
6730,10
6731,2
6732,6
6733,3
6734,4
6735,4
6736,3
6737,7
6738,2
6739,3
6740,4
6741,8
6742,6
6743,5
6744,2
6745,5
6746,3
6747,6
6748,8
6749,7
6750,6
6751,10
6752,9
6753,4
6754,7
6755,3
6756,1
6757,7
6758,5
6759,4
6760,9
6761,1
6762,4
6763,5
6764,9
6765,8
6766,1
6767,2
6768,4
6769,6
6770,2
6771,6
6772,2
6773,9
6774,4
6775,6
6776,3
6777,7
6778,5
6779,8
6780,3
6781,7
6782,10
6783,6
6784,1
6785,2
6786,3
6787,7
6788,1
6789,3
6790,10
6791,9
6792,1
6793,7
6794,5
6795,1
6796,10
6797,6
6798,9
6799,7
6800,7
6801,6
6802,8
6803,2
6804,2
6805,5
6806,2
6807,2
6808,6
6809,3
6810,7
6811,2
6812,10
6813,1
6814,10
6815,3
6816,1
6817,3
6818,8
6819,7
6820,6
6821,3
6822,5
6823,2
6824,5
6825,6
6826,2
6827,2
6828,5
6829,10
6830,4
6831,9
6832,2
6833,8
6834,8
6835,2
6836,8
6837,8
6838,3
6839,4
6840,8
6841,2
6842,1
6843,8
6844,8
6845,3
6846,10
6847,4
6848,7
6849,1
6850,2
6851,9
6852,3
6853,8
6854,10
6855,2
6856,9
6857,3
6858,4
6859,8
6860,3
6861,10
6862,1
6863,5
6864,8
6865,9
6866,9
6867,4
6868,5
6869,6
6870,9
6871,1
6872,10
6873,2
6874,1
6875,7
6876,3
6877,5
6878,8
6879,2
6880,1
6881,6
6882,7
6883,8
6884,10
6885,1
6886,2
6887,1
6888,6
6889,8
6890,4
6891,6
6892,9
6893,7
6894,4
6895,9
6896,2
6897,7
6898,7
6899,6
6900,2
6901,3
6902,6
6903,4
6904,4
6905,5
6906,10
6907,2
6908,2
6909,2
6910,2
6911,5
6912,4
6913,9
6914,2
6915,3
6916,9
6917,3
6918,3
6919,5
6920,3
6921,5
6922,9
6923,3
6924,1
6925,10
6926,1
6927,4
6928,9
6929,1
6930,4
6931,3
6932,7
6933,7
6934,4
6935,1
6936,4
6937,3
6938,6
6939,2
6940,2
6941,5
6942,9
6943,4
6944,7
6945,3
6946,5
6947,10
6948,2
6949,2
6950,7
6951,2
6952,6
6953,6
6954,4
6955,8
6956,4
6957,1
6958,6
6959,4
6960,6
6961,2
6962,8
6963,6
6964,5
6965,3
6966,5
6967,6
6968,9
6969,6
6970,8
6971,8
6972,3
6973,1
6974,10
6975,7
6976,10
6977,8
6978,6
6979,4
6980,5
6981,9
6982,2
6983,1
6984,1
6985,7
6986,7
6987,10
6988,4
6989,2
6990,1
6991,4
6992,9
6993,7
6994,3
6995,6
6996,5
6997,3
6998,6
6999,1
7000,9
7001,6
7002,10
7003,3
7004,2
7005,9
7006,10
7007,5
7008,6
7009,4
7010,7
7011,6
7012,5
7013,4
7014,8
7015,7
7016,3
7017,4
7018,9
7019,7
7020,1
7021,5
7022,5
7023,1
7024,7
7025,9
7026,2
7027,2
7028,1
7029,4
7030,3
7031,1
7032,6
7033,9
7034,5
7035,5
7036,3
7037,5
7038,10
7039,4
7040,1
7041,2
7042,1
7043,6
7044,3
7045,6
7046,1
7047,3
7048,5
7049,5
7050,8
7051,5
7052,6
7053,4
7054,3
7055,10
7056,6
7057,7
7058,6
7059,3
7060,3
7061,7
7062,4
7063,7
7064,1
7065,7
7066,6
7067,4
7068,7
7069,4
7070,3
7071,7
7072,3
7073,9
7074,7
7075,2
7076,6
7077,2
7078,6
7079,6
7080,2
7081,3
7082,6
7083,4
7084,2
7085,5
7086,10
7087,1
7088,7
7089,6
7090,3
7091,1
7092,9
7093,1
7094,10
7095,8
7096,4
7097,5
7098,4
7099,5
7100,6
7101,10
7102,6
7103,1
7104,3
7105,1
7106,1
7107,10
7108,8
7109,9
7110,5
7111,8
7112,2
7113,8
7114,6
7115,1
7116,1
7117,7
7118,4
7119,6
7120,9
7121,3
7122,9
7123,9
7124,6
7125,2
7126,1
7127,4
7128,6
7129,3
7130,9
7131,5
7132,6
7133,8
7134,5
7135,9
7136,3
7137,8
7138,2
7139,7
7140,3
7141,10
7142,10
7143,9
7144,3
7145,7
7146,7
7147,3
7148,9
7149,10
7150,1
7151,9
7152,4
7153,3
7154,2
7155,7
7156,6
7157,9
7158,1
7159,7
7160,9
7161,7
7162,7
7163,5
7164,3
7165,7
7166,2
7167,10
7168,9
7169,10
7170,7
7171,5
7172,4
7173,1
7174,1
7175,3
7176,5
7177,2
7178,1
7179,9
7180,3
7181,5
7182,7
7183,9
7184,6
7185,9
7186,2
7187,4
7188,8
7189,6
7190,10
7191,9
7192,4
7193,7
7194,9
7195,2
7196,8
7197,10
7198,5
7199,4
7200,3
7201,4
7202,4
7203,6
7204,5
7205,3
7206,1
7207,1
7208,1
7209,7
7210,9
7211,4
7212,6
7213,8
7214,3
7215,9
7216,4
7217,4
7218,1
7219,9
7220,3
7221,9
7222,7
7223,8
7224,8
7225,3
7226,6
7227,9
7228,9
7229,4
7230,5
7231,5
7232,4
7233,6
7234,4
7235,4
7236,5
7237,4
7238,6
7239,7
7240,6
7241,7
7242,2
7243,2
7244,9
7245,1
7246,3
7247,2
7248,3
7249,5
7250,2
7251,4
7252,10
7253,6
7254,1
7255,4
7256,9
7257,8
7258,7
7259,6
7260,5
7261,1
7262,6
7263,5
7264,3
7265,7
7266,5
7267,2
7268,5
7269,8
7270,4
7271,4
7272,2
7273,5
7274,4
7275,9
7276,9
7277,6
7278,6
7279,7
7280,8
7281,8
7282,5
7283,10
7284,10
7285,3
7286,6
7287,5
7288,5
7289,10
7290,3
7291,4
7292,2
7293,3
7294,9
7295,2
7296,10
7297,9
7298,8
7299,3
7300,5
7301,4
7302,1
7303,5
7304,1
7305,6
7306,10
7307,3
7308,8
7309,9
7310,1
7311,9
7312,6
7313,7
7314,5
7315,1
7316,3
7317,3
7318,6
7319,4
7320,6
7321,4
7322,5
7323,10
7324,6
7325,2
7326,6
7327,1
7328,7
7329,9
7330,2
7331,7
7332,6
7333,7
7334,8
7335,3
7336,8
7337,7
7338,10
7339,4
7340,5
7341,2
7342,2
7343,5
7344,1
7345,4
7346,1
7347,7
7348,6
7349,2
7350,6
7351,1
7352,5
7353,4
7354,4
7355,6
7356,1
7357,8
7358,7
7359,8
7360,6
7361,5
7362,2
7363,2
7364,10
7365,3
7366,1
7367,4
7368,4
7369,4
7370,2
7371,2
7372,5
7373,1
7374,10
7375,1
7376,2
7377,7
7378,10
7379,6
7380,4
7381,10
7382,2
7383,10
7384,9
7385,9
7386,3
7387,9
7388,5
7389,6
7390,7
7391,10
7392,8
7393,10
7394,8
7395,5
7396,1
7397,10
7398,9
7399,5
7400,4
7401,9
7402,1
7403,7
7404,9
7405,1
7406,10
7407,8
7408,5
7409,3
7410,2
7411,5
7412,2
7413,5
7414,6
7415,3
7416,3
7417,3
7418,2
7419,3
7420,7
7421,9
7422,5
7423,2
7424,1
7425,9
7426,9
7427,2
7428,6
7429,5
7430,6
7431,5
7432,10
7433,2
7434,3
7435,3
7436,10
7437,4
7438,3
7439,3
7440,8
7441,6
7442,3
7443,6
7444,10
7445,7
7446,7
7447,10
7448,5
7449,1
7450,5
7451,3
7452,2
7453,10
7454,3
7455,9
7456,7
7457,3
7458,5
7459,9
7460,6
7461,7
7462,1
7463,7
7464,9
7465,6
7466,7
7467,1
7468,9
7469,1
7470,10
7471,2
7472,9
7473,10
7474,1
7475,7
7476,7
7477,6
7478,10
7479,5
7480,9
7481,10
7482,4
7483,6
7484,2
7485,7
7486,2
7487,10
7488,7
7489,7
7490,3
7491,8
7492,2
7493,2
7494,7
7495,5
7496,2
7497,10
7498,3
7499,5
7500,7
7501,8
7502,8
7503,9
7504,4
7505,2
7506,4
7507,7
7508,6
7509,8
7510,1
7511,3
7512,5
7513,9
7514,3
7515,6
7516,6
7517,6
7518,1
7519,8
7520,3
7521,6
7522,3
7523,9
7524,4
7525,3
7526,5
7527,2
7528,7
7529,2
7530,6
7531,4
7532,7
7533,2
7534,3
7535,10
7536,6
7537,7
7538,5
7539,7
7540,4
7541,4
7542,9
7543,4
7544,6
7545,7
7546,1
7547,5
7548,4
7549,8
7550,5
7551,8
7552,10
7553,10
7554,1
7555,2
7556,6
7557,8
7558,9
7559,9
7560,6
7561,9
7562,5
7563,9
7564,4
7565,6
7566,7
7567,5
7568,1
7569,9
7570,3
7571,4
7572,1
7573,8
7574,1
7575,9
7576,10
7577,6
7578,6
7579,10
7580,2
7581,2
7582,5
7583,5
7584,8
7585,10
7586,7
7587,2
7588,5
7589,1
7590,4
7591,1
7592,10
7593,6
7594,1
7595,6
7596,8
7597,5
7598,8
7599,9
7600,3
7601,3
7602,10
7603,6
7604,1
7605,7
7606,4
7607,9
7608,7
7609,5
7610,1
7611,7
7612,6
7613,1
7614,7
7615,6
7616,3
7617,7
7618,2
7619,5
7620,10
7621,2
7622,2
7623,6
7624,4
7625,2
7626,9
7627,8
7628,7
7629,6
7630,10
7631,4
7632,3
7633,10
7634,10
7635,9
7636,3
7637,7
7638,10
7639,5
7640,4
7641,7
7642,10
7643,8
7644,1
7645,3
7646,5
7647,1
7648,7
7649,7
7650,2
7651,10
7652,3
7653,7
7654,1
7655,7
7656,5
7657,2
7658,5
7659,10
7660,8
7661,7
7662,6
7663,2
7664,10
7665,9
7666,9
7667,9
7668,2
7669,2
7670,10
7671,1
7672,3
7673,8
7674,2
7675,6
7676,10
7677,7
7678,6
7679,3
7680,5
7681,9
7682,7
7683,3
7684,6
7685,5
7686,10
7687,7
7688,10
7689,3
7690,3
7691,9
7692,8
7693,10
7694,2
7695,6
7696,7
7697,2
7698,3
7699,7
7700,8
7701,5
7702,2
7703,10
7704,1
7705,8
7706,9
7707,4
7708,2
7709,4
7710,3
7711,6
7712,8
7713,2
7714,2
7715,1
7716,10
7717,4
7718,10
7719,5
7720,10
7721,7
7722,6
7723,3
7724,3
7725,10
7726,9
7727,1
7728,1
7729,7
7730,8
7731,2
7732,1
7733,2
7734,4
7735,1
7736,1
7737,9
7738,2
7739,6
7740,4
7741,10
7742,5
7743,1
7744,9
7745,9
7746,1
7747,7
7748,7
7749,6
7750,7
7751,4
7752,10
7753,4
7754,1
7755,8
7756,10
7757,3
7758,10
7759,4
7760,4
7761,1
7762,3
7763,3
7764,8
7765,10
7766,3
7767,5
7768,9
7769,7
7770,5
7771,4
7772,6
7773,4
7774,9
7775,8
7776,3
7777,2
7778,9
7779,5
7780,1
7781,8
7782,6
7783,1
7784,4
7785,9
7786,7
7787,5
7788,1
7789,9
7790,1
7791,6
7792,2
7793,2
7794,10
7795,2
7796,6
7797,6
7798,4
7799,5
7800,2
7801,6
7802,6
7803,1
7804,7
7805,4
7806,9
7807,7
7808,3
7809,4
7810,2
7811,9
7812,7
7813,6
7814,10
7815,6
7816,1
7817,2
7818,3
7819,6
7820,7
7821,6
7822,6
7823,4
7824,10
7825,6
7826,7
7827,6
7828,8
7829,8
7830,2
7831,3
7832,5
7833,5
7834,9
7835,4
7836,5
7837,8
7838,8
7839,4
7840,10
7841,2
7842,2
7843,4
7844,2
7845,10
7846,9
7847,6
7848,6
7849,1
7850,2
7851,3
7852,7
7853,4
7854,7
7855,9
7856,1
7857,7
7858,9
7859,7
7860,5
7861,2
7862,5
7863,3
7864,10
7865,10
7866,3
7867,9
7868,3
7869,7
7870,6
7871,2
7872,5
7873,4
7874,8
7875,3
7876,2
7877,2
7878,5
7879,4
7880,8
7881,6
7882,2
7883,8
7884,2
7885,6
7886,4
7887,1
7888,7
7889,1
7890,8
7891,3
7892,10
7893,3
7894,10
7895,8
7896,4
7897,6
7898,1
7899,1
7900,4
7901,1
7902,7
7903,3
7904,9
7905,9
7906,7
7907,4
7908,7
7909,2
7910,1
7911,2
7912,1
7913,4
7914,8
7915,8
7916,5
7917,6
7918,9
7919,2
7920,3
7921,2
7922,1
7923,5
7924,3
7925,4
7926,8
7927,2
7928,5
7929,3
7930,3
7931,6
7932,10
7933,5
7934,5
7935,10
7936,8
7937,5
7938,5
7939,7
7940,2
7941,8
7942,7
7943,3
7944,4
7945,8
7946,1
7947,5
7948,7
7949,9
7950,9
7951,10
7952,6
7953,7
7954,8
7955,3
7956,7
7957,10
7958,5
7959,8
7960,4
7961,6
7962,2
7963,3
7964,5
7965,4
7966,1
7967,8
7968,6
7969,9
7970,7
7971,5
7972,6
7973,8
7974,2
7975,10
7976,2
7977,3
7978,8
7979,6
7980,10
7981,4
7982,2
7983,9
7984,5
7985,7
7986,6
7987,2
7988,5
7989,4
7990,1
7991,4
7992,3
7993,6
7994,7
7995,3
7996,2
7997,10
7998,1
7999,6
8000,1
8001,4
8002,4
8003,6
8004,10
8005,7
8006,10
8007,9
8008,8
8009,9
8010,4
8011,6
8012,6
8013,6
8014,1
8015,5
8016,10
8017,2
8018,9
8019,1
8020,2
8021,10
8022,8
8023,6
8024,10
8025,8
8026,1
8027,8
8028,4
8029,8
8030,7
8031,6
8032,3
8033,5
8034,5
8035,6
8036,9
8037,9
8038,2
8039,9
8040,10
8041,7
8042,9
8043,4
8044,6
8045,1
8046,8
8047,6
8048,1
8049,4
8050,9
8051,5
8052,2
8053,6
8054,4
8055,1
8056,5
8057,8
8058,1
8059,5
8060,1
8061,1
8062,3
8063,6
8064,9
8065,8
8066,9
8067,5
8068,1
8069,5
8070,6
8071,7
8072,1
8073,10
8074,4
8075,2
8076,1
8077,1
8078,9
8079,3
8080,6
8081,7
8082,1
8083,9
8084,1
8085,1
8086,4
8087,8
8088,9
8089,10
8090,9
8091,8
8092,1
8093,10
8094,3
8095,7
8096,4
8097,9
8098,2
8099,8
8100,7
8101,8
8102,4
8103,8
8104,4
8105,1
8106,4
8107,4
8108,3
8109,4
8110,1
8111,8
8112,8
8113,8
8114,6
8115,1
8116,6
8117,4
8118,9
8119,6
8120,10
8121,8
8122,1
8123,6
8124,3
8125,8
8126,8
8127,5
8128,2
8129,7
8130,9
8131,9
8132,10
8133,8
8134,7
8135,3
8136,9
8137,4
8138,7
8139,9
8140,6
8141,3
8142,8
8143,7
8144,6
8145,2
8146,8
8147,1
8148,5
8149,10
8150,7
8151,9
8152,9
8153,9
8154,10
8155,2
8156,6
8157,9
8158,10
8159,4
8160,6
8161,8
8162,10
8163,10
8164,2
8165,9
8166,2
8167,7
8168,10
8169,8
8170,4
8171,4
8172,8
8173,6
8174,2
8175,3
8176,1
8177,2
8178,2
8179,5
8180,1
8181,5
8182,9
8183,7
8184,1
8185,9
8186,3
8187,10
8188,3
8189,4
8190,2
8191,3
8192,7
8193,4
8194,9
8195,10
8196,6
8197,3
8198,3
8199,10
8200,7
8201,5
8202,10
8203,6
8204,5
8205,1
8206,2
8207,9
8208,1
8209,9
8210,4
8211,7
8212,2
8213,6
8214,6
8215,5
8216,1
8217,3
8218,7
8219,4
8220,1
8221,6
8222,6
8223,4
8224,9
8225,1
8226,4
8227,3
8228,4
8229,2
8230,8
8231,2
8232,3
8233,10
8234,7
8235,9
8236,1
8237,4
8238,4
8239,8
8240,7
8241,6
8242,6
8243,7
8244,1
8245,10
8246,3
8247,10
8248,7
8249,3
8250,3
8251,10
8252,9
8253,9
8254,3
8255,1
8256,3
8257,3
8258,1
8259,6
8260,1
8261,9
8262,9
8263,9
8264,10
8265,9
8266,2
8267,8
8268,7
8269,6
8270,8
8271,10
8272,2
8273,3
8274,2
8275,1
8276,2
8277,8
8278,3
8279,5
8280,9
8281,10
8282,1
8283,8
8284,9
8285,10
8286,9
8287,8
8288,3
8289,8
8290,9
8291,3
8292,6
8293,2
8294,8
8295,10
8296,8
8297,1
8298,1
8299,5
8300,5
8301,2
8302,7
8303,4
8304,4
8305,8
8306,10
8307,5
8308,6
8309,2
8310,2
8311,3
8312,8
8313,1
8314,5
8315,10
8316,1
8317,6
8318,9
8319,10
8320,9
8321,7
8322,8
8323,10
8324,1
8325,7
8326,9
8327,2
8328,2
8329,3
8330,3
8331,10
8332,8
8333,4
8334,2
8335,3
8336,7
8337,4
8338,4
8339,8
8340,10
8341,3
8342,1
8343,2
8344,9
8345,9
8346,5
8347,10
8348,2
8349,5
8350,9
8351,1
8352,2
8353,1
8354,1
8355,1
8356,10
8357,5
8358,1
8359,9
8360,6
8361,1
8362,2
8363,2
8364,1
8365,10
8366,9
8367,7
8368,8
8369,5
8370,4
8371,10
8372,5
8373,6
8374,8
8375,7
8376,10
8377,3
8378,6
8379,5
8380,8
8381,7
8382,6
8383,2
8384,4
8385,2
8386,2
8387,7
8388,7
8389,7
8390,8
8391,9
8392,6
8393,2
8394,7
8395,3
8396,1
8397,7
8398,9
8399,5
8400,3
8401,2
8402,6
8403,10
8404,5
8405,6
8406,4
8407,9
8408,6
8409,4
8410,2
8411,5
8412,5
8413,1
8414,4
8415,9
8416,9
8417,4
8418,5
8419,1
8420,3
8421,6
8422,7
8423,6
8424,3
8425,6
8426,5
8427,7
8428,5
8429,7
8430,2
8431,4
8432,2
8433,8
8434,9
8435,4
8436,3
8437,10
8438,10
8439,3
8440,5
8441,9
8442,6
8443,1
8444,1
8445,4
8446,10
8447,10
8448,5
8449,2
8450,2
8451,1
8452,10
8453,2
8454,2
8455,2
8456,5
8457,8
8458,6
8459,2
8460,8
8461,8
8462,3
8463,10
8464,6
8465,6
8466,1
8467,3
8468,1
8469,5
8470,6
8471,3
8472,4
8473,6
8474,5
8475,9
8476,3
8477,10
8478,9
8479,6
8480,4
8481,10
8482,3
8483,1
8484,2
8485,7
8486,5
8487,3
8488,6
8489,6
8490,10
8491,5
8492,5
8493,3
8494,1
8495,7
8496,1
8497,8
8498,6
8499,8
8500,6
8501,10
8502,5
8503,7
8504,2
8505,2
8506,9
8507,1
8508,10
8509,7
8510,2
8511,10
8512,6
8513,1
8514,9
8515,2
8516,8
8517,6
8518,8
8519,2
8520,9
8521,1
8522,9
8523,10
8524,5
8525,8
8526,8
8527,10
8528,8
8529,1
8530,3
8531,5
8532,7
8533,9
8534,10
8535,2
8536,2
8537,9
8538,5
8539,8
8540,4
8541,1
8542,6
8543,10
8544,6
8545,4
8546,4
8547,3
8548,3
8549,9
8550,1
8551,7
8552,8
8553,9
8554,1
8555,9
8556,6
8557,1
8558,3
8559,3
8560,10
8561,6
8562,1
8563,8
8564,9
8565,5
8566,4
8567,9
8568,7
8569,9
8570,1
8571,4
8572,6
8573,3
8574,1
8575,5
8576,6
8577,6
8578,9
8579,5
8580,3
8581,7
8582,6
8583,6
8584,4
8585,6
8586,6
8587,1
8588,10
8589,4
8590,9
8591,7
8592,3
8593,1
